Date;Tmin;Tmax;Tmoy;mois;annee;;;;;;
21/06/2006;13.7;17.1;15.4;6;2006;;;;;;
22/06/2006;10.5;17.1;13.8;6;2006;;;;;;
23/06/2006;8.4;19.4;13.9;6;2006;;;;;;
24/06/2006;10.8;25.5;18.2;6;2006;;;;;;
25/06/2006;14.8;18.4;16.6;6;2006;;;;;;
26/06/2006;13.3;18.7;16;6;2006;;;;;;
27/06/2006;13.7;20;16.9;6;2006;;;;;;
28/06/2006;11.2;21.5;16.4;6;2006;;;;;;
29/06/2006;10.7;23.6;17.2;6;2006;;;;;;
30/06/2006;10.9;25.6;18.3;6;2006;;;;;;
01/07/2006;12.2;29.1;20.7;7;2006;;;;;;
02/07/2006;16.4;30;23.2;7;2006;;;;;;
03/07/2006;13.6;28.8;21.2;7;2006;;;;;;
04/07/2006;15.6;28.4;22;7;2006;;;;;;
05/07/2006;15.8;25.8;20.8;7;2006;;;;;;
06/07/2006;13.1;22.5;17.8;7;2006;;;;;;
07/07/2006;15.8;21.3;18.6;7;2006;;;;;;
08/07/2006;13.2;21;17.1;7;2006;;;;;;
09/07/2006;14.1;22.8;18.5;7;2006;;;;;;
10/07/2006;13.4;26.2;19.8;7;2006;;;;;;
11/07/2006;13.6;20.7;17.2;7;2006;;;;;;
12/07/2006;9.3;22.5;15.9;7;2006;;;;;;
13/07/2006;11.6;22.5;17.1;7;2006;;;;;;
14/07/2006;14.2;23.4;18.8;7;2006;;;;;;
15/07/2006;12.7;24.8;18.8;7;2006;;;;;;
16/07/2006;11.2;28.4;19.8;7;2006;;;;;;
17/07/2006;12.4;28.9;20.7;7;2006;;;;;;
18/07/2006;13.1;32.1;22.6;7;2006;;;;;;
19/07/2006;17.1;37.2;27.2;7;2006;;;;;;
20/07/2006;18;27.7;22.9;7;2006;;;;;;
21/07/2006;15.5;32.5;24;7;2006;;;;;;
22/07/2006;17.5;30.4;24;7;2006;;;;;;
23/07/2006;15.4;26.3;20.9;7;2006;;;;;;
24/07/2006;13.1;25.8;19.5;7;2006;;;;;;
25/07/2006;16.2;32.5;24.4;7;2006;;;;;;
26/07/2006;19.3;32;25.7;7;2006;;;;;;
27/07/2006;17.6;25.8;21.7;7;2006;;;;;;
28/07/2006;15.9;24.4;20.2;7;2006;;;;;;
29/07/2006;13.7;28.1;20.9;7;2006;;;;;;
30/07/2006;16.6;23.1;19.9;7;2006;;;;;;
31/07/2006;13.7;25.6;19.7;7;2006;;;;;;
01/08/2006;15.6;21.9;18.8;8;2006;;;;;;
02/08/2006;15;22;18.5;8;2006;;;;;;
03/08/2006;14.2;19.2;16.7;8;2006;;;;;;
04/08/2006;13.9;20.4;17.2;8;2006;;;;;;
05/08/2006;11.3;22.4;16.9;8;2006;;;;;;
06/08/2006;12;25.3;18.7;8;2006;;;;;;
07/08/2006;17.5;24.9;21.2;8;2006;;;;;;
08/08/2006;15.3;21.3;18.3;8;2006;;;;;;
09/08/2006;14.5;20.1;17.3;8;2006;;;;;;
10/08/2006;10.3;20;15.2;8;2006;;;;;;
11/08/2006;14.4;19.3;16.9;8;2006;;;;;;
12/08/2006;14.1;18;16.1;8;2006;;;;;;
13/08/2006;13;17.9;15.5;8;2006;;;;;;
14/08/2006;12.6;18.3;15.5;8;2006;;;;;;
15/08/2006;14.5;21.8;18.2;8;2006;;;;;;
16/08/2006;11.4;23.2;17.3;8;2006;;;;;;
17/08/2006;15.6;24.5;20.1;8;2006;;;;;;
18/08/2006;13.7;23.8;18.8;8;2006;;;;;;
19/08/2006;13.4;20.8;17.1;8;2006;;;;;;
20/08/2006;15.1;20.6;17.9;8;2006;;;;;;
21/08/2006;14.7;18;16.4;8;2006;;;;;;
22/08/2006;12;19.6;15.8;8;2006;;;;;;
23/08/2006;10.6;21.2;15.9;8;2006;;;;;;
24/08/2006;14.1;18.2;16.2;8;2006;;;;;;
25/08/2006;12.3;19.4;15.9;8;2006;;;;;;
26/08/2006;12.2;19.1;15.7;8;2006;;;;;;
27/08/2006;15.3;20;17.7;8;2006;;;;;;
28/08/2006;14.3;15.9;15.1;8;2006;;;;;;
29/08/2006;13;18;15.5;8;2006;;;;;;
30/08/2006;12;19.2;15.6;8;2006;;;;;;
31/08/2006;12.4;23.7;18.1;8;2006;;;;;;
01/09/2006;12.7;25.3;19;9;2006;;;;;;
02/09/2006;15;21;18;9;2006;;;;;;
03/09/2006;17.9;24;21;9;2006;;;;;;
04/09/2006;17;23.2;20.1;9;2006;;;;;;
05/09/2006;14.6;26.6;20.6;9;2006;;;;;;
06/09/2006;16.2;27.7;22;9;2006;;;;;;
07/09/2006;15.3;19.7;17.5;9;2006;;;;;;
08/09/2006;10.4;21.5;16;9;2006;;;;;;
09/09/2006;9.1;23.4;16.3;9;2006;;;;;;
10/09/2006;8.8;25.6;17.2;9;2006;;;;;;
11/09/2006;13.1;30.9;22;9;2006;;;;;;
12/09/2006;14.4;26.2;20.3;9;2006;;;;;;
13/09/2006;14.1;26.6;20.4;9;2006;;;;;;
14/09/2006;17.1;22;19.6;9;2006;;;;;;
15/09/2006;14.8;19.6;17.2;9;2006;;;;;;
16/09/2006;17.5;18;17.8;9;2006;;;;;;
17/09/2006;15.7;20.9;18.3;9;2006;;;;;;
18/09/2006;15.6;20.7;18.2;9;2006;;;;;;
19/09/2006;13.5;19.6;16.6;9;2006;;;;;;
20/09/2006;10.1;25.1;17.6;9;2006;;;;;;
21/09/2006;15.8;28.7;22.3;9;2006;;;;;;
22/09/2006;16.7;22.6;19.7;9;2006;;;;;;
23/09/2006;13.4;17;15.2;9;2006;;;;;;
24/09/2006;16.3;22.3;19.3;9;2006;;;;;;
25/09/2006;14.4;19;16.7;9;2006;;;;;;
26/09/2006;12.8;19;15.9;9;2006;;;;;;
27/09/2006;9.7;20.2;15;9;2006;;;;;;
28/09/2006;14.5;21.8;18.2;9;2006;;;;;;
29/09/2006;16.5;22.7;19.6;9;2006;;;;;;
30/09/2006;12.5;22.1;17.3;9;2006;;;;;;
01/10/2006;14.8;22;18.4;10;2006;;;;;;
02/10/2006;15;20.6;17.8;10;2006;;;;;;
03/10/2006;12.2;16.7;14.5;10;2006;;;;;;
04/10/2006;10.5;17.1;13.8;10;2006;;;;;;
05/10/2006;11.1;16.7;13.9;10;2006;;;;;;
06/10/2006;14.2;18.3;16.3;10;2006;;;;;;
07/10/2006;12.4;16.5;14.5;10;2006;;;;;;
08/10/2006;6.8;18.3;12.6;10;2006;;;;;;
09/10/2006;11;19.8;15.4;10;2006;;;;;;
10/10/2006;14.9;21.5;18.2;10;2006;;;;;;
11/10/2006;14.5;18.2;16.4;10;2006;;;;;;
12/10/2006;12.1;16.8;14.5;10;2006;;;;;;
13/10/2006;7.5;18.4;13;10;2006;;;;;;
14/10/2006;10.1;18.2;14.2;10;2006;;;;;;
15/10/2006;9;17.7;13.4;10;2006;;;;;;
16/10/2006;9.5;20.2;14.9;10;2006;;;;;;
17/10/2006;11.3;16.9;14.1;10;2006;;;;;;
18/10/2006;13;19.6;16.3;10;2006;;;;;;
19/10/2006;12.6;18.4;15.5;10;2006;;;;;;
20/10/2006;12.1;17.6;14.9;10;2006;;;;;;
21/10/2006;12.2;18.1;15.2;10;2006;;;;;;
22/10/2006;12.3;19;15.7;10;2006;;;;;;
23/10/2006;12.9;18.9;15.9;10;2006;;;;;;
24/10/2006;11.7;14.5;13.1;10;2006;;;;;;
25/10/2006;9.4;18.7;14.1;10;2006;;;;;;
26/10/2006;15.6;20.3;18;10;2006;;;;;;
27/10/2006;10.7;17.7;14.2;10;2006;;;;;;
28/10/2006;13.6;18.8;16.2;10;2006;;;;;;
29/10/2006;10.9;17.1;14;10;2006;;;;;;
30/10/2006;9.2;17.1;13.2;10;2006;;;;;;
31/10/2006;10.9;15.6;13.3;10;2006;;;;;;
01/11/2006;7.8;10.9;9.4;11;2006;;;;;;
02/11/2006;4.9;11.3;8.1;11;2006;;;;;;
03/11/2006;4.8;12.1;8.5;11;2006;;;;;;
04/11/2006;2.4;12.5;7.5;11;2006;;;;;;
05/11/2006;2.8;12.9;7.9;11;2006;;;;;;
06/11/2006;6.2;11.1;8.7;11;2006;;;;;;
07/11/2006;3;9.9;6.5;11;2006;;;;;;
08/11/2006;4.2;14.2;9.2;11;2006;;;;;;
09/11/2006;10.4;11.9;11.2;11;2006;;;;;;
10/11/2006;3.1;11.6;7.4;11;2006;;;;;;
11/11/2006;7.2;13.5;10.4;11;2006;;;;;;
12/11/2006;9.6;12;10.8;11;2006;;;;;;
13/11/2006;9.8;14.9;12.4;11;2006;;;;;;
14/11/2006;12.8;15;13.9;11;2006;;;;;;
15/11/2006;11.8;14.9;13.4;11;2006;;;;;;
16/11/2006;10.4;16.3;13.4;11;2006;;;;;;
17/11/2006;6.9;13.6;10.3;11;2006;;;;;;
18/11/2006;6;11.6;8.8;11;2006;;;;;;
19/11/2006;5.3;11.7;8.5;11;2006;;;;;;
20/11/2006;6.5;12.1;9.3;11;2006;;;;;;
21/11/2006;5.3;9.7;7.5;11;2006;;;;;;
22/11/2006;6.2;13.8;10;11;2006;;;;;;
23/11/2006;9.7;14;11.9;11;2006;;;;;;
24/11/2006;7.9;16.5;12.2;11;2006;;;;;;
25/11/2006;9.6;15.3;12.5;11;2006;;;;;;
26/11/2006;9.2;12.9;11.1;11;2006;;;;;;
27/11/2006;9.5;14.9;12.2;11;2006;;;;;;
28/11/2006;10;12.6;11.3;11;2006;;;;;;
29/11/2006;7.4;12.7;10.1;11;2006;;;;;;
30/11/2006;2.5;6.8;4.7;11;2006;;;;;;
01/12/2006;5.7;10.2;8;12;2006;;;;;;
02/12/2006;8.8;11.4;10.1;12;2006;;;;;;
03/12/2006;6.2;11;8.6;12;2006;;;;;;
04/12/2006;8.5;14.5;11.5;12;2006;;;;;;
05/12/2006;10.8;14.9;12.9;12;2006;;;;;;
06/12/2006;7.4;11.2;9.3;12;2006;;;;;;
07/12/2006;6;12.8;9.4;12;2006;;;;;;
08/12/2006;6.4;12;9.2;12;2006;;;;;;
09/12/2006;5.4;9.3;7.4;12;2006;;;;;;
10/12/2006;2.5;8.3;5.4;12;2006;;;;;;
11/12/2006;6.5;10.7;8.6;12;2006;;;;;;
12/12/2006;5.2;10.6;7.9;12;2006;;;;;;
13/12/2006;8.1;11.5;9.8;12;2006;;;;;;
14/12/2006;6.7;10.7;8.7;12;2006;;;;;;
15/12/2006;2.8;8.5;5.7;12;2006;;;;;;
16/12/2006;4.4;8.5;6.5;12;2006;;;;;;
17/12/2006;3.4;9.6;6.5;12;2006;;;;;;
18/12/2006;2.3;6.9;4.6;12;2006;;;;;;
19/12/2006;-1.9;5.9;2;12;2006;;;;;;
20/12/2006;-2.2;8;2.9;12;2006;;;;;;
21/12/2006;0.8;6.8;3.8;12;2006;;;;;;
22/12/2006;4.4;8.1;6.3;12;2006;;;;;;
23/12/2006;-1;3.4;1.2;12;2006;;;;;;
24/12/2006;1.3;2.4;1.9;12;2006;;;;;;
25/12/2006;-0.2;0.9;0.4;12;2006;;;;;;
26/12/2006;-1.5;0;-0.8;12;2006;;;;;;
27/12/2006;-0.8;2.8;1;12;2006;;;;;;
28/12/2006;1;5.3;3.2;12;2006;;;;;;
29/12/2006;-0.8;11.3;5.3;12;2006;;;;;;
30/12/2006;6.8;13;9.9;12;2006;;;;;;
31/12/2006;8.6;13.7;11.2;12;2006;;;;;;
01/01/2007;7.6;10.4;9;1;2007;;;;;;
02/01/2007;4.9;9.5;7.2;1;2007;;;;;;
03/01/2007;5.1;10.9;8;1;2007;;;;;;
04/01/2007;8.9;10.7;9.8;1;2007;;;;;;
05/01/2007;8.8;11.9;10.4;1;2007;;;;;;
06/01/2007;8.9;12.2;10.6;1;2007;;;;;;
07/01/2007;7.3;11.1;9.2;1;2007;;;;;;
08/01/2007;8.7;10.3;9.5;1;2007;;;;;;
09/01/2007;11.5;14.5;13;1;2007;;;;;;
10/01/2007;7.7;12.8;10.3;1;2007;;;;;;
11/01/2007;5.3;11.9;8.6;1;2007;;;;;;
12/01/2007;8.3;11.9;10.1;1;2007;;;;;;
13/01/2007;10.3;11.9;11.1;1;2007;;;;;;
14/01/2007;4.8;11.2;8;1;2007;;;;;;
15/01/2007;2;9.1;5.6;1;2007;;;;;;
16/01/2007;6.9;10.9;8.9;1;2007;;;;;;
17/01/2007;8.6;13.4;11;1;2007;;;;;;
18/01/2007;9;13.9;11.5;1;2007;;;;;;
19/01/2007;11.9;13.9;12.9;1;2007;;;;;;
20/01/2007;7.9;13;10.5;1;2007;;;;;;
21/01/2007;6.3;9.2;7.8;1;2007;;;;;;
22/01/2007;2.4;9.2;5.8;1;2007;;;;;;
23/01/2007;0.5;4.9;2.7;1;2007;;;;;;
24/01/2007;0.5;3.5;2;1;2007;;;;;;
25/01/2007;-2;3;0.5;1;2007;;;;;;
26/01/2007;-3.1;6.7;1.8;1;2007;;;;;;
27/01/2007;1.5;9;5.3;1;2007;;;;;;
28/01/2007;4.2;8.2;6.2;1;2007;;;;;;
29/01/2007;6.6;9.2;7.9;1;2007;;;;;;
30/01/2007;5.6;9.2;7.4;1;2007;;;;;;
31/01/2007;6.4;9.1;7.8;1;2007;;;;;;
01/02/2007;6.3;9.9;8.1;2;2007;;;;;;
02/02/2007;8.3;9.8;9.1;2;2007;;;;;;
03/02/2007;2;9.8;5.9;2;2007;;;;;;
04/02/2007;0.1;7.2;3.7;2;2007;;;;;;
05/02/2007;2;6.9;4.5;2;2007;;;;;;
06/02/2007;0.8;4.4;2.6;2;2007;;;;;;
07/02/2007;-0.9;5.5;2.3;2;2007;;;;;;
08/02/2007;-0.4;9.2;4.4;2;2007;;;;;;
09/02/2007;2.3;8.3;5.3;2;2007;;;;;;
10/02/2007;5;11.3;8.2;2;2007;;;;;;
11/02/2007;7.8;11;9.4;2;2007;;;;;;
12/02/2007;7;10.1;8.6;2;2007;;;;;;
13/02/2007;7.7;10.6;9.2;2;2007;;;;;;
14/02/2007;7.4;9.6;8.5;2;2007;;;;;;
15/02/2007;2.4;10.9;6.7;2;2007;;;;;;
16/02/2007;5.4;11;8.2;2;2007;;;;;;
17/02/2007;6.3;14.8;10.6;2;2007;;;;;;
18/02/2007;4.6;8.3;6.5;2;2007;;;;;;
19/02/2007;5.7;10.5;8.1;2;2007;;;;;;
20/02/2007;6.8;11.5;9.2;2;2007;;;;;;
21/02/2007;7.7;12.1;9.9;2;2007;;;;;;
22/02/2007;6.7;10.2;8.5;2;2007;;;;;;
23/02/2007;8.1;13.2;10.7;2;2007;;;;;;
24/02/2007;7.6;11.8;9.7;2;2007;;;;;;
25/02/2007;6.1;9.5;7.8;2;2007;;;;;;
26/02/2007;8.2;10.8;9.5;2;2007;;;;;;
27/02/2007;6.2;13.2;9.7;2;2007;;;;;;
28/02/2007;7.7;12.5;10.1;2;2007;;;;;;
01/03/2007;6.8;10.9;8.9;3;2007;;;;;;
02/03/2007;3.3;12.3;7.8;3;2007;;;;;;
03/03/2007;7.7;12.1;9.9;3;2007;;;;;;
04/03/2007;3.7;13.9;8.8;3;2007;;;;;;
05/03/2007;6.8;12.7;9.8;3;2007;;;;;;
06/03/2007;8.9;10.8;9.9;3;2007;;;;;;
07/03/2007;5.9;12.2;9.1;3;2007;;;;;;
08/03/2007;4.4;12.7;8.6;3;2007;;;;;;
09/03/2007;6.6;11.3;9;3;2007;;;;;;
10/03/2007;2.6;12.8;7.7;3;2007;;;;;;
11/03/2007;2;16.8;9.4;3;2007;;;;;;
12/03/2007;2.7;15.7;9.2;3;2007;;;;;;
13/03/2007;2.9;11.9;7.4;3;2007;;;;;;
14/03/2007;0.6;14.4;7.5;3;2007;;;;;;
15/03/2007;-0.1;12.5;6.2;3;2007;;;;;;
16/03/2007;3.1;11.9;7.5;3;2007;;;;;;
17/03/2007;6.8;11.9;9.4;3;2007;;;;;;
18/03/2007;6.7;10.4;8.6;3;2007;;;;;;
19/03/2007;1.9;7.6;4.8;3;2007;;;;;;
20/03/2007;1.7;6.4;4.1;3;2007;;;;;;
21/03/2007;1.6;7.5;4.6;3;2007;;;;;;
22/03/2007;3.4;8.5;6;3;2007;;;;;;
23/03/2007;1.6;7;4.3;3;2007;;;;;;
24/03/2007;1;8.6;4.8;3;2007;;;;;;
25/03/2007;6.4;10;8.2;3;2007;;;;;;
26/03/2007;0.6;15.1;7.9;3;2007;;;;;;
27/03/2007;0.9;15.5;8.2;3;2007;;;;;;
28/03/2007;1.4;16.6;9;3;2007;;;;;;
29/03/2007;5.6;11.4;8.5;3;2007;;;;;;
30/03/2007;1.2;7.2;4.2;3;2007;;;;;;
31/03/2007;4.1;9.6;6.9;3;2007;;;;;;
01/04/2007;5.5;16;10.8;4;2007;;;;;;
02/04/2007;4.8;17.6;11.2;4;2007;;;;;;
03/04/2007;6.8;12;9.4;4;2007;;;;;;
04/04/2007;5.6;11.7;8.7;4;2007;;;;;;
05/04/2007;1.5;12.9;7.2;4;2007;;;;;;
06/04/2007;1.5;14.9;8.2;4;2007;;;;;;
07/04/2007;5;13.4;9.2;4;2007;;;;;;
08/04/2007;0.6;13.8;7.2;4;2007;;;;;;
09/04/2007;2;15.8;8.9;4;2007;;;;;;
10/04/2007;2.6;14.6;8.6;4;2007;;;;;;
11/04/2007;2.7;19.2;11;4;2007;;;;;;
12/04/2007;4.9;19.6;12.3;4;2007;;;;;;
13/04/2007;8.2;15.8;12;4;2007;;;;;;
14/04/2007;8;18.1;13.1;4;2007;;;;;;
15/04/2007;6.2;17.4;11.8;4;2007;;;;;;
16/04/2007;8.2;17.6;12.9;4;2007;;;;;;
17/04/2007;7.2;15;11.1;4;2007;;;;;;
18/04/2007;2.9;15;9;4;2007;;;;;;
19/04/2007;1.6;15.8;8.7;4;2007;;;;;;
20/04/2007;2;19.2;10.6;4;2007;;;;;;
21/04/2007;6.2;19.2;12.7;4;2007;;;;;;
22/04/2007;7.8;22.5;15.2;4;2007;;;;;;
23/04/2007;6.7;20.5;13.6;4;2007;;;;;;
24/04/2007;6.8;20.6;13.7;4;2007;;;;;;
25/04/2007;11.1;17.9;14.5;4;2007;;;;;;
26/04/2007;8.7;16.7;12.7;4;2007;;;;;;
27/04/2007;10.4;15.6;13;4;2007;;;;;;
28/04/2007;8.3;19;13.7;4;2007;;;;;;
29/04/2007;7.8;20.5;14.2;4;2007;;;;;;
30/04/2007;9.7;24.1;16.9;4;2007;;;;;;
01/05/2007;8.7;24.1;16.4;5;2007;;;;;;
02/05/2007;9.6;20;14.8;5;2007;;;;;;
03/05/2007;8.8;15.6;12.2;5;2007;;;;;;
04/05/2007;9.6;11.8;10.7;5;2007;;;;;;
05/05/2007;9.5;12.3;10.9;5;2007;;;;;;
06/05/2007;5.6;15.4;10.5;5;2007;;;;;;
07/05/2007;12.6;16.2;14.4;5;2007;;;;;;
08/05/2007;10.5;16.2;13.4;5;2007;;;;;;
09/05/2007;12.1;16.8;14.5;5;2007;;;;;;
10/05/2007;13.1;19.9;16.5;5;2007;;;;;;
11/05/2007;10.1;17.1;13.6;5;2007;;;;;;
12/05/2007;11.5;19;15.3;5;2007;;;;;;
13/05/2007;9.7;20.3;15;5;2007;;;;;;
14/05/2007;10.4;17.1;13.8;5;2007;;;;;;
15/05/2007;7.4;14.7;11.1;5;2007;;;;;;
16/05/2007;10.2;15.3;12.8;5;2007;;;;;;
17/05/2007;11.6;16.7;14.2;5;2007;;;;;;
18/05/2007;12.9;22.5;17.7;5;2007;;;;;;
19/05/2007;8.8;16.9;12.9;5;2007;;;;;;
20/05/2007;5.1;16.7;10.9;5;2007;;;;;;
21/05/2007;9.2;17.4;13.3;5;2007;;;;;;
22/05/2007;12.2;16.8;14.5;5;2007;;;;;;
23/05/2007;6.3;20.6;13.5;5;2007;;;;;;
24/05/2007;8;21;14.5;5;2007;;;;;;
25/05/2007;9;22;15.5;5;2007;;;;;;
26/05/2007;11.4;15.1;13.3;5;2007;;;;;;
27/05/2007;9.9;13.6;11.8;5;2007;;;;;;
28/05/2007;6.7;14.4;10.6;5;2007;;;;;;
29/05/2007;7.4;14.4;10.9;5;2007;;;;;;
30/05/2007;3.9;19.3;11.6;5;2007;;;;;;
31/05/2007;9.8;20.9;15.4;5;2007;;;;;;
01/06/2007;10.2;15.8;13;6;2007;;;;;;
02/06/2007;8.8;19;13.9;6;2007;;;;;;
03/06/2007;8.3;22.1;15.2;6;2007;;;;;;
04/06/2007;11.8;17.7;14.8;6;2007;;;;;;
05/06/2007;12.3;17.6;15;6;2007;;;;;;
06/06/2007;12.7;15.4;14.1;6;2007;;;;;;
07/06/2007;12.1;15.4;13.8;6;2007;;;;;;
08/06/2007;13.3;17;15.2;6;2007;;;;;;
09/06/2007;12;21.6;16.8;6;2007;;;;;;
10/06/2007;10.6;22.7;16.7;6;2007;;;;;;
11/06/2007;12.2;20.8;16.5;6;2007;;;;;;
12/06/2007;13.3;19.2;16.3;6;2007;;;;;;
13/06/2007;10.6;22.7;16.7;6;2007;;;;;;
14/06/2007;14.6;24.3;19.5;6;2007;;;;;;
15/06/2007;13.9;22.2;18.1;6;2007;;;;;;
16/06/2007;12.1;19.5;15.8;6;2007;;;;;;
17/06/2007;12.8;21.1;17;6;2007;;;;;;
18/06/2007;12.9;22.1;17.5;6;2007;;;;;;
19/06/2007;12.1;27.4;19.8;6;2007;;;;;;
20/06/2007;13.4;24.1;18.8;6;2007;;;;;;
21/06/2007;13;21.2;17.1;6;2007;;;;;;
22/06/2007;13.5;20.6;17.1;6;2007;;;;;;
23/06/2007;12;19.6;15.8;6;2007;;;;;;
24/06/2007;12.5;16.4;14.5;6;2007;;;;;;
25/06/2007;12;17.5;14.8;6;2007;;;;;;
26/06/2007;11.6;16.9;14.3;6;2007;;;;;;
27/06/2007;10.4;17.9;14.2;6;2007;;;;;;
28/06/2007;12;18.8;15.4;6;2007;;;;;;
29/06/2007;12.9;17.6;15.3;6;2007;;;;;;
30/06/2007;13;22.1;17.6;6;2007;;;;;;
01/07/2007;16;22.8;19.4;7;2007;;;;;;
02/07/2007;13.8;20;16.9;7;2007;;;;;;
03/07/2007;12.4;19.1;15.8;7;2007;;;;;;
04/07/2007;12.6;19;15.8;7;2007;;;;;;
05/07/2007;14.1;18.6;16.4;7;2007;;;;;;
06/07/2007;13.3;19;16.2;7;2007;;;;;;
07/07/2007;11.5;20.2;15.9;7;2007;;;;;;
08/07/2007;9;20.6;14.8;7;2007;;;;;;
09/07/2007;10.3;18.5;14.4;7;2007;;;;;;
10/07/2007;11;18.6;14.8;7;2007;;;;;;
11/07/2007;12.9;20.6;16.8;7;2007;;;;;;
12/07/2007;12.8;19.2;16;7;2007;;;;;;
13/07/2007;17;29.3;23.2;7;2007;;;;;;
14/07/2007;16.4;22.3;19.4;7;2007;;;;;;
15/07/2007;13.3;31.7;22.5;7;2007;;;;;;
16/07/2007;16.4;21.8;19.1;7;2007;;;;;;
17/07/2007;12.4;24.1;18.3;7;2007;;;;;;
18/07/2007;12.3;23.4;17.9;7;2007;;;;;;
19/07/2007;9.8;23.5;16.7;7;2007;;;;;;
20/07/2007;15;20.4;17.7;7;2007;;;;;;
21/07/2007;11.1;23.8;17.5;7;2007;;;;;;
22/07/2007;12.5;21.5;17;7;2007;;;;;;
23/07/2007;13.3;17;15.2;7;2007;;;;;;
24/07/2007;14.4;22.6;18.5;7;2007;;;;;;
25/07/2007;12.1;25;18.6;7;2007;;;;;;
26/07/2007;16;23.3;19.7;7;2007;;;;;;
27/07/2007;13.4;23.9;18.7;7;2007;;;;;;
28/07/2007;15.4;22.2;18.8;7;2007;;;;;;
29/07/2007;14.4;19.1;16.8;7;2007;;;;;;
30/07/2007;8.5;20;14.3;7;2007;;;;;;
31/07/2007;9.1;22.1;15.6;7;2007;;;;;;
01/08/2007;10.7;24;17.4;8;2007;;;;;;
02/08/2007;12;22;17;8;2007;;;;;;
03/08/2007;12.1;23.6;17.9;8;2007;;;;;;
04/08/2007;11.7;26.7;19.2;8;2007;;;;;;
05/08/2007;15.3;32.4;23.9;8;2007;;;;;;
06/08/2007;15.4;21.6;18.5;8;2007;;;;;;
07/08/2007;11.5;20.9;16.2;8;2007;;;;;;
08/08/2007;11.5;21.1;16.3;8;2007;;;;;;
09/08/2007;9.4;19.5;14.5;8;2007;;;;;;
10/08/2007;12.1;18.9;15.5;8;2007;;;;;;
11/08/2007;9.9;23.7;16.8;8;2007;;;;;;
12/08/2007;14.5;23.5;19;8;2007;;;;;;
13/08/2007;12.5;21.6;17.1;8;2007;;;;;;
14/08/2007;13.5;22.5;18;8;2007;;;;;;
15/08/2007;17.7;23.9;20.8;8;2007;;;;;;
16/08/2007;12.7;19.1;15.9;8;2007;;;;;;
17/08/2007;11.6;19.5;15.6;8;2007;;;;;;
18/08/2007;11.5;21.7;16.6;8;2007;;;;;;
19/08/2007;14.9;18.3;16.6;8;2007;;;;;;
20/08/2007;13.4;18.9;16.2;8;2007;;;;;;
21/08/2007;14.1;21.4;17.8;8;2007;;;;;;
22/08/2007;15.8;17;16.4;8;2007;;;;;;
23/08/2007;16;17.2;16.6;8;2007;;;;;;
24/08/2007;16.2;20.9;18.6;8;2007;;;;;;
25/08/2007;14.3;22.4;18.4;8;2007;;;;;;
26/08/2007;11.4;21.9;16.7;8;2007;;;;;;
27/08/2007;9.2;21.2;15.2;8;2007;;;;;;
28/08/2007;10.3;20.1;15.2;8;2007;;;;;;
29/08/2007;10.1;19.4;14.8;8;2007;;;;;;
30/08/2007;7.8;19.9;13.9;8;2007;;;;;;
31/08/2007;13.8;19.7;16.8;8;2007;;;;;;
01/09/2007;15.2;21.7;18.5;9;2007;;;;;;
02/09/2007;13.6;21.1;17.4;9;2007;;;;;;
03/09/2007;14.2;17.7;16;9;2007;;;;;;
04/09/2007;9.4;17.4;13.4;9;2007;;;;;;
05/09/2007;7.2;20.6;13.9;9;2007;;;;;;
06/09/2007;13.7;22;17.9;9;2007;;;;;;
07/09/2007;15.9;21.1;18.5;9;2007;;;;;;
08/09/2007;9.2;20.6;14.9;9;2007;;;;;;
09/09/2007;11.4;21.4;16.4;9;2007;;;;;;
10/09/2007;11.5;19.8;15.7;9;2007;;;;;;
11/09/2007;8.5;18.5;13.5;9;2007;;;;;;
12/09/2007;6.5;20.4;13.5;9;2007;;;;;;
13/09/2007;8.2;22.3;15.3;9;2007;;;;;;
14/09/2007;7.8;21.2;14.5;9;2007;;;;;;
15/09/2007;11.6;23.8;17.7;9;2007;;;;;;
16/09/2007;12.8;24.2;18.5;9;2007;;;;;;
17/09/2007;11.9;14.6;13.3;9;2007;;;;;;
18/09/2007;10.3;14.5;12.4;9;2007;;;;;;
19/09/2007;8.5;16.5;12.5;9;2007;;;;;;
20/09/2007;11.4;19.2;15.3;9;2007;;;;;;
21/09/2007;11.7;21.8;16.8;9;2007;;;;;;
22/09/2007;9.9;21.3;15.6;9;2007;;;;;;
23/09/2007;9.9;22.7;16.3;9;2007;;;;;;
24/09/2007;12.3;17.9;15.1;9;2007;;;;;;
25/09/2007;9.7;16.5;13.1;9;2007;;;;;;
26/09/2007;7.4;13.1;10.3;9;2007;;;;;;
27/09/2007;7.5;14.4;11;9;2007;;;;;;
28/09/2007;12.6;14.2;13.4;9;2007;;;;;;
29/09/2007;9.4;17.7;13.6;9;2007;;;;;;
30/09/2007;8.9;18.3;13.6;9;2007;;;;;;
01/10/2007;12.6;18.4;15.5;10;2007;;;;;;
02/10/2007;14.8;19.4;17.1;10;2007;;;;;;
03/10/2007;15.1;18.4;16.8;10;2007;;;;;;
04/10/2007;11.8;18.8;15.3;10;2007;;;;;;
05/10/2007;7.8;18.9;13.4;10;2007;;;;;;
06/10/2007;6;17.7;11.9;10;2007;;;;;;
07/10/2007;5.4;20.3;12.9;10;2007;;;;;;
