Date;Tmin;Tmax;Tmoy;;;;;;;;
17/11/2011;4.5;13;8.8;;;;;;;;
18/11/2011;6.1;13.1;9.6;;;;;;;;
19/11/2011;6.5;13.1;9.8;;;;;;;;
20/11/2011;3;14.7;8.9;;;;;;;;
21/11/2011;5.4;14.5;10;;;;;;;;
22/11/2011;7.8;16.4;12.1;;;;;;;;
23/11/2011;7.7;12.6;10.2;;;;;;;;
24/11/2011;4.3;9.9;7.1;;;;;;;;
25/11/2011;7.5;12.8;10.2;;;;;;;;
26/11/2011;6.3;11.7;9;;;;;;;;
27/11/2011;7;13.6;10.3;;;;;;;;
28/11/2011;1.2;10.4;5.8;;;;;;;;
29/11/2011;7.8;11.1;9.5;;;;;;;;
30/11/2011;4.9;11.8;8.4;;;;;;;;
01/12/2011;6.2;14.6;10.4;;;;;;;;
02/12/2011;4.3;11.4;7.9;;;;;;;;
03/12/2011;6.2;12.4;9.3;;;;;;;;
04/12/2011;9;11.3;10.2;;;;;;;;
05/12/2011;2.9;9.2;6.1;;;;;;;;
06/12/2011;4.2;10.4;7.3;;;;;;;;
07/12/2011;6.1;11.4;8.8;;;;;;;;
08/12/2011;5.8;11.7;8.8;;;;;;;;
09/12/2011;6;10;8;;;;;;;;
10/12/2011;2.8;7.8;5.3;;;;;;;;
11/12/2011;3.9;8.8;6.4;;;;;;;;
12/12/2011;5.6;12.8;9.2;;;;;;;;
13/12/2011;4.2;11.3;7.8;;;;;;;;
14/12/2011;3.8;6.7;5.3;;;;;;;;
15/12/2011;4;13.2;8.6;;;;;;;;
16/12/2011;4.2;8.4;6.3;;;;;;;;
17/12/2011;3.3;8.1;5.7;;;;;;;;
18/12/2011;3.1;6.9;5;;;;;;;;
19/12/2011;-1.3;9.4;4.1;;;;;;;;
20/12/2011;5.2;9.4;7.3;;;;;;;;
21/12/2011;6.2;11.7;9;;;;;;;;
22/12/2011;9.4;11.4;10.4;;;;;;;;
23/12/2011;8.9;10.4;9.7;;;;;;;;
24/12/2011;5.8;9.7;7.8;;;;;;;;
25/12/2011;6.6;10.2;8.4;;;;;;;;
26/12/2011;5.8;11.4;8.6;;;;;;;;
27/12/2011;2.9;9.5;6.2;;;;;;;;
28/12/2011;1.6;9.9;5.8;;;;;;;;
29/12/2011;6.8;9.9;8.4;;;;;;;;
30/12/2011;6.2;11.3;8.8;;;;;;;;
31/12/2011;6.4;12.7;9.6;;;;;;;;
